latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
23.778,86.398,300,1.7,1.3,2020-01-05,1605,Terra,MODIS,12,6.0NRT,287.2,11.7,N
23.776,86.393,304.1,1.7,1.3,2020-01-05,1605,Terra,MODIS,48,6.0NRT,288.2,15.6,N
14.844,75.716,303.5,2.2,1.4,2020-01-05,1740,Terra,MODIS,56,6.0NRT,292,17,N
14.529,75.69,304.3,2.2,1.4,2020-01-05,1740,Terra,MODIS,59,6.0NRT,292,17.8,N
15.143,74.947,303.2,2,1.4,2020-01-05,1740,Terra,MODIS,54,6.0NRT,290.2,15.5,N
15.146,74.94,303.2,2,1.4,2020-01-05,1740,Terra,MODIS,54,6.0NRT,290.3,15.7,N
21.107,72.639,304.1,1.6,1.3,2020-01-05,1745,Terra,MODIS,58,6.0NRT,292.4,13.6,N
20.961,85.19,300.8,1.9,1.4,2020-01-05,2030,Aqua,MODIS,34,6.0NRT,288.8,15.2,N
20.968,85.18,304.5,1.9,1.4,2020-01-05,2030,Aqua,MODIS,60,6.0NRT,289,20.5,N
20.964,85.172,301.4,1.9,1.4,2020-01-05,2030,Aqua,MODIS,41,6.0NRT,288.5,15.8,N
22.152,75.132,323.6,1.3,1.1,2020-01-06,0555,Terra,MODIS,79,6.0NRT,296.6,24.7,D
22.843,74.239,331.7,1.1,1.1,2020-01-06,0555,Terra,MODIS,86,6.0NRT,296.7,32.3,D
22.951,72.48,309.3,1,1,2020-01-06,0555,Terra,MODIS,52,6.0NRT,297.9,4.2,D
22.154,75.12,313.1,1.3,1.1,2020-01-06,0555,Terra,MODIS,65,6.0NRT,296.6,10.6,D
21.486,76.54,324.2,1.6,1.2,2020-01-06,0555,Terra,MODIS,80,6.0NRT,299.8,35.2,D
21.692,74.695,312.7,1.2,1.1,2020-01-06,0555,Terra,MODIS,61,6.0NRT,298.1,8.8,D
21.683,74.675,310.8,1.2,1.1,2020-01-06,0555,Terra,MODIS,35,6.0NRT,297.8,6.6,D
21.672,74.437,309.7,1.2,1.1,2020-01-06,0555,Terra,MODIS,45,6.0NRT,297.9,4.9,D
21.649,74.573,310.9,1.2,1.1,2020-01-06,0555,Terra,MODIS,56,6.0NRT,297.2,7.6,D
21.662,74.435,310,1.2,1.1,2020-01-06,0555,Terra,MODIS,49,6.0NRT,297.9,5.5,D
21.571,72.814,311.2,1,1,2020-01-06,0555,Terra,MODIS,55,6.0NRT,300.5,5,D
21.569,72.823,325.8,1,1,2020-01-06,0555,Terra,MODIS,80,6.0NRT,300.4,19.2,D
19.311,76.413,310.4,1.7,1.3,2020-01-06,0555,Terra,MODIS,55,6.0NRT,297.3,10.1,D
19.008,73.316,318.2,1.1,1.1,2020-01-06,0555,Terra,MODIS,71,6.0NRT,302.2,11.3,D
18.376,73.283,322.8,1.1,1.1,2020-01-06,0555,Terra,MODIS,77,6.0NRT,304.5,14.7,D
18.375,73.294,318.1,1.1,1.1,2020-01-06,0555,Terra,MODIS,71,6.0NRT,305.8,9.4,D
17.929,75.182,310.6,1.5,1.2,2020-01-06,0555,Terra,MODIS,46,6.0NRT,296.8,9,D
16.523,73.457,319.6,1.2,1.1,2020-01-06,0555,Terra,MODIS,73,6.0NRT,303.4,10.7,D
16.523,73.45,318.3,1.2,1.1,2020-01-06,0555,Terra,MODIS,55,6.0NRT,303.2,8.6,D
18.29,79.923,312.3,3.8,1.8,2020-01-06,0725,Aqua,MODIS,61,6.0NRT,295.9,43,D
20.864,84.989,307.3,1.5,1.2,2020-01-06,0725,Aqua,MODIS,39,6.0NRT,293.4,7,D
20.962,85.179,313.6,1.4,1.2,2020-01-06,0725,Aqua,MODIS,69,6.0NRT,296.5,13.4,D
20.96,85.166,310.2,1.4,1.2,2020-01-06,0725,Aqua,MODIS,54,6.0NRT,297.1,9.1,D
21.803,82.858,308.2,2,1.4,2020-01-06,0725,Aqua,MODIS,58,6.0NRT,297.9,10.5,D
21.905,82.492,317.8,2.1,1.4,2020-01-06,0725,Aqua,MODIS,75,6.0NRT,299.3,29.8,D
21.906,82.487,316.8,2.1,1.4,2020-01-06,0725,Aqua,MODIS,74,6.0NRT,298.9,29,D
22.058,82.386,308.4,2.1,1.4,2020-01-06,0725,Aqua,MODIS,60,6.0NRT,297.5,12.5,D
22.062,82.401,307.5,2.1,1.4,2020-01-06,0725,Aqua,MODIS,58,6.0NRT,297.1,11.7,D
22.792,86.204,308.9,1.2,1.1,2020-01-06,0725,Aqua,MODIS,32,6.0NRT,298.1,5.3,D
23.724,86.439,311.8,1.1,1,2020-01-06,0725,Aqua,MODIS,54,6.0NRT,298.6,7.6,D
23.678,86.089,311.4,1.1,1.1,2020-01-06,0725,Aqua,MODIS,68,6.0NRT,297.1,8.6,D
23.676,86.078,310.7,1.1,1.1,2020-01-06,0725,Aqua,MODIS,67,6.0NRT,297.4,8,D
23.77,86.39,315.5,1.1,1.1,2020-01-06,0725,Aqua,MODIS,65,6.0NRT,301.4,10.3,D
23.78,86.389,315.1,1.1,1.1,2020-01-06,0725,Aqua,MODIS,73,6.0NRT,299.4,10.2,D
23.754,85.86,307.7,1.2,1.1,2020-01-06,0725,Aqua,MODIS,62,6.0NRT,297.3,6.3,D
24.458,86.755,307.2,1.1,1,2020-01-06,0725,Aqua,MODIS,60,6.0NRT,294.5,5.1,D
24.805,86.856,309.6,1,1,2020-01-06,0725,Aqua,MODIS,66,6.0NRT,294.3,6.5,D
24.803,86.846,307.4,1,1,2020-01-06,0725,Aqua,MODIS,62,6.0NRT,294.9,4.7,D
25.09,84.369,313.3,1.3,1.2,2020-01-06,0725,Aqua,MODIS,71,6.0NRT,296.9,11.8,D
25.278,84.215,308.5,1.4,1.2,2020-01-06,0725,Aqua,MODIS,62,6.0NRT,295.4,7.6,D
24.54,79.8,306.9,2.8,1.6,2020-01-06,0725,Aqua,MODIS,53,6.0NRT,294.9,21.7,D
16.383,75.509,308.8,2.4,1.5,2020-01-06,1650,Terra,MODIS,76,6.0NRT,290.4,31.4,N
20.867,84.991,303.5,1.3,1.1,2020-01-06,1650,Terra,MODIS,55,6.0NRT,287.7,10.4,N
20.962,85.188,301.3,1.3,1.1,2020-01-06,1650,Terra,MODIS,39,6.0NRT,289.2,8.4,N
20.96,85.175,313.6,1.3,1.1,2020-01-06,1650,Terra,MODIS,88,6.0NRT,290.1,20.3,N
21.923,83.349,304.4,1.1,1,2020-01-06,1650,Terra,MODIS,60,6.0NRT,288.7,9.2,N
23.805,87.045,306,1,1,2020-01-07,0500,Terra,MODIS,61,6.0NRT,294.2,5.1,D
23.785,86.393,311.5,1,1,2020-01-07,0500,Terra,MODIS,35,6.0NRT,295.8,6.6,D
23.776,86.391,317.1,1,1,2020-01-07,0500,Terra,MODIS,75,6.0NRT,297.5,11.3,D
23.721,86.446,311.8,1,1,2020-01-07,0500,Terra,MODIS,71,6.0NRT,295.1,8.2,D
23.752,85.859,309.3,1,1,2020-01-07,0500,Terra,MODIS,67,6.0NRT,295.3,7.4,D
23.683,86.085,306.9,1,1,2020-01-07,0500,Terra,MODIS,51,6.0NRT,294.4,4.6,D
23.681,86.095,305.7,1,1,2020-01-07,0500,Terra,MODIS,43,6.0NRT,294.1,4.1,D
22.789,86.203,317.1,1,1,2020-01-07,0500,Terra,MODIS,58,6.0NRT,296.5,12.3,D
22.788,86.213,310,1,1,2020-01-07,0500,Terra,MODIS,64,6.0NRT,295.3,6.6,D
22.21,84.867,307.8,1,1,2020-01-07,0500,Terra,MODIS,62,6.0NRT,295,4.9,D
22.324,82.683,305.5,1.2,1.1,2020-01-07,0500,Terra,MODIS,55,6.0NRT,294.6,4.6,D
21.922,83.35,309.8,1.1,1.1,2020-01-07,0500,Terra,MODIS,61,6.0NRT,298,6.5,D
21.909,82.496,307.6,1.2,1.1,2020-01-07,0500,Terra,MODIS,59,6.0NRT,296.2,6.6,D
21.891,82.637,309.3,1.2,1.1,2020-01-07,0500,Terra,MODIS,63,6.0NRT,295.5,6.6,D
21.878,82.659,308.3,1.2,1.1,2020-01-07,0500,Terra,MODIS,57,6.0NRT,295.6,5.1,D
20.973,86.007,309.2,1,1,2020-01-07,0500,Terra,MODIS,63,6.0NRT,297.3,5.6,D
21.079,85.043,306.1,1,1,2020-01-07,0500,Terra,MODIS,56,6.0NRT,296,4.4,D
20.959,85.174,316.3,1,1,2020-01-07,0500,Terra,MODIS,74,6.0NRT,294.9,11.2,D
20.957,85.183,317.3,1,1,2020-01-07,0500,Terra,MODIS,75,6.0NRT,295.1,12.3,D
20.874,84.998,314.1,1,1,2020-01-07,0500,Terra,MODIS,72,6.0NRT,296.6,9.3,D
20.865,84.996,313.9,1,1,2020-01-07,0500,Terra,MODIS,71,6.0NRT,296,9.3,D
20.791,85.25,307.9,1,1,2020-01-07,0500,Terra,MODIS,53,6.0NRT,296.2,4.6,D
20.789,85.26,310.4,1,1,2020-01-07,0500,Terra,MODIS,66,6.0NRT,297.9,6.6,D
20.244,86.605,312.4,1,1,2020-01-07,0500,Terra,MODIS,0,6.0NRT,297.2,8.3,D
20.86,81.865,310.2,1.3,1.1,2020-01-07,0500,Terra,MODIS,57,6.0NRT,298.5,7.2,D
20.825,81.733,310.4,1.3,1.1,2020-01-07,0500,Terra,MODIS,64,6.0NRT,297.7,7.8,D
18.501,83.361,309.2,1.1,1,2020-01-07,0500,Terra,MODIS,54,6.0NRT,297.3,4.5,D
18.493,83.364,309.5,1.1,1,2020-01-07,0500,Terra,MODIS,53,6.0NRT,297.3,4.8,D
18.028,82.178,307.6,1.2,1.1,2020-01-07,0500,Terra,MODIS,39,6.0NRT,294.4,6,D
17.957,82.094,312.5,1.2,1.1,2020-01-07,0500,Terra,MODIS,65,6.0NRT,295.3,10.8,D
18.148,79.575,310.3,1.7,1.3,2020-01-07,0500,Terra,MODIS,57,6.0NRT,295.1,10.4,D
17.545,82.705,311.7,1.1,1,2020-01-07,0500,Terra,MODIS,64,6.0NRT,296.4,7.6,D
17.124,81.752,308.6,1.2,1.1,2020-01-07,0500,Terra,MODIS,45,6.0NRT,296.7,5.2,D
17.122,81.763,308.8,1.2,1.1,2020-01-07,0500,Terra,MODIS,50,6.0NRT,296.9,5.6,D
17.193,80.912,311,1.3,1.1,2020-01-07,0500,Terra,MODIS,59,6.0NRT,296.5,9.5,D
17.065,81.426,311.2,1.2,1.1,2020-01-07,0500,Terra,MODIS,59,6.0NRT,296.3,8.6,D
17.064,81.437,308.2,1.2,1.1,2020-01-07,0500,Terra,MODIS,45,6.0NRT,296,5.8,D
16.301,80.344,311.4,1.4,1.2,2020-01-07,0500,Terra,MODIS,55,6.0NRT,295.9,8.2,D
19.561,77.429,316.2,1,1,2020-01-07,0805,Aqua,MODIS,67,6.0NRT,298.4,8.9,D
11.891,79.766,315.4,1,1,2020-01-07,0805,Aqua,MODIS,65,6.0NRT,297.2,7.5,D
16.368,80.778,324.1,1,1,2020-01-07,0805,Aqua,MODIS,78,6.0NRT,296.2,17.6,D
17.056,81.299,325.2,1.1,1,2020-01-07,0805,Aqua,MODIS,79,6.0NRT,296.6,20.8,D
17.055,81.289,319.2,1.1,1,2020-01-07,0805,Aqua,MODIS,73,6.0NRT,297.7,13.8,D
17.116,81.273,320.4,1.1,1,2020-01-07,0805,Aqua,MODIS,74,6.0NRT,298.5,14,D
16.567,73.419,319.7,2,1.4,2020-01-07,0805,Aqua,MODIS,63,6.0NRT,301.4,22,D
17.619,79.709,314.3,1,1,2020-01-07,0805,Aqua,MODIS,57,6.0NRT,295.4,7.4,D
17.892,79.889,320.9,1,1,2020-01-07,0805,Aqua,MODIS,66,6.0NRT,296.4,13.1,D
17.927,79.942,323.9,1,1,2020-01-07,0805,Aqua,MODIS,78,6.0NRT,299.7,15.2,D
18.101,79.874,315.1,1,1,2020-01-07,0805,Aqua,MODIS,53,6.0NRT,299.4,7.4,D
18.21,79.724,315,1,1,2020-01-07,0805,Aqua,MODIS,54,6.0NRT,297.3,8.3,D
18.322,79.876,321.5,1,1,2020-01-07,0805,Aqua,MODIS,62,6.0NRT,300.9,11.2,D
18.732,79.772,315.5,1,1,2020-01-07,0805,Aqua,MODIS,49,6.0NRT,299.7,6.9,D
18.294,76.161,323.7,1.2,1.1,2020-01-07,0805,Aqua,MODIS,69,6.0NRT,303.4,18.7,D
19.568,82.786,313.5,1.4,1.2,2020-01-07,0805,Aqua,MODIS,65,6.0NRT,300.7,8.4,D
18.454,74.122,313.7,1.6,1.3,2020-01-07,0805,Aqua,MODIS,58,6.0NRT,295.9,12.3,D
19.42,74.762,321.2,1.4,1.2,2020-01-07,0805,Aqua,MODIS,74,6.0NRT,300.3,20.6,D
20.953,85.173,309.8,2.2,1.4,2020-01-07,0805,Aqua,MODIS,53,6.0NRT,296.4,15.9,D
20.824,81.729,313.3,1.3,1.1,2020-01-07,0805,Aqua,MODIS,62,6.0NRT,300.5,7.6,D
20.758,79.067,316.8,1,1,2020-01-07,0805,Aqua,MODIS,69,6.0NRT,299,8.7,D
20.756,79.057,315.9,1,1,2020-01-07,0805,Aqua,MODIS,67,6.0NRT,298.4,8.1,D
21.5,83.3,319.1,1.6,1.3,2020-01-07,0805,Aqua,MODIS,74,6.0NRT,300.4,22.9,D
21.645,84.262,308.8,1.9,1.4,2020-01-07,0805,Aqua,MODIS,54,6.0NRT,297.4,11.9,D
21.385,82.005,314.9,1.3,1.1,2020-01-07,0805,Aqua,MODIS,64,6.0NRT,298.5,11,D
21.48,82.177,314.9,1.4,1.2,2020-01-07,0805,Aqua,MODIS,68,6.0NRT,300,10.9,D
21.635,83.286,310.1,1.6,1.3,2020-01-07,0805,Aqua,MODIS,57,6.0NRT,298.5,8.1,D
21.705,82.99,314.8,1.6,1.2,2020-01-07,0805,Aqua,MODIS,67,6.0NRT,297.9,14.8,D
21.708,82.735,311.2,1.5,1.2,2020-01-07,0805,Aqua,MODIS,50,6.0NRT,298.3,8.4,D
21.889,82.439,313.7,1.4,1.2,2020-01-07,0805,Aqua,MODIS,40,6.0NRT,299.8,11.6,D
21.882,82.384,317.1,1.4,1.2,2020-01-07,0805,Aqua,MODIS,71,6.0NRT,299.7,14.6,D
21.876,82.393,315,1.4,1.2,2020-01-07,0805,Aqua,MODIS,69,6.0NRT,300.2,11.6,D
21.911,82.502,327.9,1.5,1.2,2020-01-07,0805,Aqua,MODIS,83,6.0NRT,299.9,34.7,D
21.909,82.488,317.3,1.5,1.2,2020-01-07,0805,Aqua,MODIS,45,6.0NRT,299.5,16.2,D
21.426,76.458,313.8,1.1,1,2020-01-07,0805,Aqua,MODIS,59,6.0NRT,299,6.4,D
21.222,75.161,317.3,1.3,1.1,2020-01-07,0805,Aqua,MODIS,65,6.0NRT,300.6,9.7,D
22.056,75.677,317.4,1.1,1.1,2020-01-07,0805,Aqua,MODIS,69,6.0NRT,299.5,10.4,D
22.865,79.003,314,1,1,2020-01-07,0805,Aqua,MODIS,69,6.0NRT,298.3,7.3,D
22.863,78.993,320.5,1,1,2020-01-07,0805,Aqua,MODIS,77,6.0NRT,298.7,13.3,D
22.012,73.119,313.4,1.6,1.3,2020-01-07,0805,Aqua,MODIS,56,6.0NRT,298,12.7,D
23.51,76.151,314,1.1,1,2020-01-07,0805,Aqua,MODIS,57,6.0NRT,297.9,7,D
23.532,76.12,322.3,1.1,1,2020-01-07,0805,Aqua,MODIS,78,6.0NRT,300.2,15.1,D
26.167,79.451,311,1.1,1.1,2020-01-07,0810,Aqua,MODIS,67,6.0NRT,296.9,8,D
15.84,74.923,310.2,1.2,1.1,2020-01-07,1730,Terra,MODIS,79,6.0NRT,291.4,13.2,N
14.574,76.988,320.6,1.6,1.3,2020-01-07,1730,Terra,MODIS,100,6.0NRT,292.6,36.7,N
15.976,75.027,303.5,1.3,1.1,2020-01-07,1730,Terra,MODIS,56,6.0NRT,291.9,7.8,N
16.178,75.426,301.7,1.3,1.1,2020-01-07,1730,Terra,MODIS,44,6.0NRT,291.6,6.2,N
16.261,75.272,306,1.3,1.1,2020-01-07,1730,Terra,MODIS,66,6.0NRT,291.5,10.2,N
16.304,75.365,302.1,1.3,1.1,2020-01-07,1730,Terra,MODIS,47,6.0NRT,291.5,6.9,N
14.737,75.216,312.3,1.2,1.1,2020-01-07,1730,Terra,MODIS,84,6.0NRT,292.3,14.9,N
16.538,75.289,308,1.3,1.1,2020-01-07,1730,Terra,MODIS,73,6.0NRT,292.5,11.7,N
16.615,74.609,302.2,1.2,1.1,2020-01-07,1730,Terra,MODIS,48,6.0NRT,291.8,6,N
17.286,74.145,305.3,1.2,1.1,2020-01-07,1730,Terra,MODIS,64,6.0NRT,288.3,9.4,N
17.59,75.784,305.2,1.5,1.2,2020-01-07,1730,Terra,MODIS,63,6.0NRT,291.4,10.7,N
17.661,75.489,304.1,1.4,1.2,2020-01-07,1730,Terra,MODIS,59,6.0NRT,291.7,9.3,N
14.764,75.271,311.9,1.3,1.1,2020-01-07,1730,Terra,MODIS,84,6.0NRT,292.3,14.2,N
21.924,83.356,300.9,1,1,2020-01-07,2015,Aqua,MODIS,35,6.0NRT,288.9,6,N
23.779,86.399,301.5,1.3,1.1,2020-01-07,2015,Aqua,MODIS,34,6.0NRT,287.8,8.9,N
20.962,85.174,305.8,1.2,1.1,2020-01-07,2015,Aqua,MODIS,66,6.0NRT,284.2,12.6,N
20.96,85.186,305.2,1.2,1.1,2020-01-07,2015,Aqua,MODIS,63,6.0NRT,284.8,12.5,N
9.797,77.003,308.7,1.2,1.1,2020-01-07,2020,Aqua,MODIS,75,6.0NRT,290.8,12.4,N
9.799,76.993,306,1.2,1.1,2020-01-07,2020,Aqua,MODIS,66,6.0NRT,290.2,9.9,N
26.764,95.304,316,1.7,1.3,2020-01-08,0400,Terra,MODIS,76,6.0NRT,290.2,31.4,D
21.251,73.448,315,1,1,2020-01-08,0540,Terra,MODIS,65,6.0NRT,297,9.5,D
24.069,76.586,305.6,1,1,2020-01-08,0540,Terra,MODIS,56,6.0NRT,293.5,4.2,D
24.068,76.596,305.6,1,1,2020-01-08,0540,Terra,MODIS,56,6.0NRT,293.5,4.4,D
23.154,79.595,310,1.5,1.2,2020-01-08,0540,Terra,MODIS,65,6.0NRT,291.7,12.7,D
22.967,79.208,308.8,1.4,1.2,2020-01-08,0540,Terra,MODIS,40,6.0NRT,291.8,10.6,D
22.909,79.318,310.6,1.4,1.2,2020-01-08,0540,Terra,MODIS,54,6.0NRT,290.2,10.3,D
22.151,75.614,308,1,1,2020-01-08,0540,Terra,MODIS,46,6.0NRT,295.3,4.2,D
21.394,74.941,316.7,1,1,2020-01-08,0540,Terra,MODIS,68,6.0NRT,299,7,D
20.904,73.167,314.1,1,1,2020-01-08,0540,Terra,MODIS,65,6.0NRT,295.7,8.6,D
20.895,73.166,309.1,1,1,2020-01-08,0540,Terra,MODIS,39,6.0NRT,296.4,4.5,D
20.1,74.093,325,1,1,2020-01-08,0540,Terra,MODIS,79,6.0NRT,297.8,17.1,D
20.091,74.092,324.4,1,1,2020-01-08,0540,Terra,MODIS,78,6.0NRT,296.6,16.2,D
19.819,75.234,310.8,1,1,2020-01-08,0540,Terra,MODIS,47,6.0NRT,295.7,4.7,D
19.74,74.779,321.8,1,1,2020-01-08,0540,Terra,MODIS,75,6.0NRT,297.7,13.8,D
19.797,73.769,312.6,1,1,2020-01-08,0540,Terra,MODIS,33,6.0NRT,298.6,5.2,D
19.187,76.431,313.6,1.1,1.1,2020-01-08,0540,Terra,MODIS,49,6.0NRT,294.7,8.1,D
19.186,76.442,322,1.1,1.1,2020-01-08,0540,Terra,MODIS,76,6.0NRT,293.2,17.2,D
17.8,73.936,314.1,1,1,2020-01-08,0545,Terra,MODIS,60,6.0NRT,292.2,7.6,D
17.604,73.516,334.6,1,1,2020-01-08,0545,Terra,MODIS,87,6.0NRT,298,28.3,D
17.603,73.525,324.4,1,1,2020-01-08,0545,Terra,MODIS,78,6.0NRT,297,15.7,D
16.657,75.209,310.5,1.1,1,2020-01-08,0545,Terra,MODIS,48,6.0NRT,292.2,7.5,D
16.371,73.631,315,1,1,2020-01-08,0545,Terra,MODIS,65,6.0NRT,299.6,6.7,D
15.686,74.861,313.4,1.1,1,2020-01-08,0545,Terra,MODIS,58,6.0NRT,298.7,4.6,D
14.818,75.701,318.6,1.2,1.1,2020-01-08,0545,Terra,MODIS,65,6.0NRT,303.9,8.3,D
14.464,76.121,317.8,1.2,1.1,2020-01-08,0545,Terra,MODIS,62,6.0NRT,302.1,8.1,D
12.696,76.591,311.1,1.4,1.2,2020-01-08,0545,Terra,MODIS,45,6.0NRT,298.7,5.9,D
20.957,85.176,312.8,2.3,1.5,2020-01-08,0710,Aqua,MODIS,67,6.0NRT,295.9,26.1,D
24.601,93.841,306.6,1.1,1.1,2020-01-08,0710,Aqua,MODIS,46,6.0NRT,291.9,7.3,D
23.77,88.022,300.7,1.3,1.1,2020-01-08,0710,Aqua,MODIS,41,6.0NRT,282.9,5.5,D
25.311,91.715,305.5,1,1,2020-01-08,0710,Aqua,MODIS,61,6.0NRT,292.7,5.2,D
25.384,91.448,302.6,1,1,2020-01-08,0710,Aqua,MODIS,53,6.0NRT,292,4.3,D
25.273,88.712,310.3,1.2,1.1,2020-01-08,0710,Aqua,MODIS,66,6.0NRT,296.1,7.4,D
26.597,94.879,310.3,1.4,1.2,2020-01-08,0715,Aqua,MODIS,59,6.0NRT,293.5,11.7,D
26.607,94.878,326.2,1.4,1.2,2020-01-08,0715,Aqua,MODIS,84,6.0NRT,292.9,34.3,D
26.606,94.864,313.6,1.3,1.2,2020-01-08,0715,Aqua,MODIS,74,6.0NRT,291.8,15.8,D
26.722,94.647,303.3,1.3,1.1,2020-01-08,0715,Aqua,MODIS,55,6.0NRT,291.7,6.4,D
26.751,93.861,307.8,1.2,1.1,2020-01-08,0715,Aqua,MODIS,54,6.0NRT,294.9,6.4,D
26.656,93.029,308.4,1.1,1,2020-01-08,0715,Aqua,MODIS,57,6.0NRT,295,6,D
26.702,91.14,310.7,1,1,2020-01-08,0715,Aqua,MODIS,66,6.0NRT,296.8,6.3,D
26.711,91.138,307.7,1,1,2020-01-08,0715,Aqua,MODIS,44,6.0NRT,296.7,4.5,D
26.696,90.707,310.3,1,1,2020-01-08,0715,Aqua,MODIS,67,6.0NRT,294,8,D
26.727,90.793,316.1,1,1,2020-01-08,0715,Aqua,MODIS,75,6.0NRT,294.8,11,D
26.736,90.791,318.3,1,1,2020-01-08,0715,Aqua,MODIS,77,6.0NRT,296.1,13.3,D
27.241,92.522,301.2,1.1,1,2020-01-08,0715,Aqua,MODIS,24,6.0NRT,286.7,5.4,D
16.243,73.46,322.7,1.6,1.2,2020-01-08,0850,Aqua,MODIS,74,6.0NRT,301.8,23.4,D
18.721,72.886,323.6,1.6,1.2,2020-01-08,0850,Aqua,MODIS,72,6.0NRT,299.5,27.6,D
19.699,74.525,320.2,2.2,1.4,2020-01-08,0850,Aqua,MODIS,67,6.0NRT,295.9,36.5,D
21.676,74.553,314.1,2.3,1.5,2020-01-08,0850,Aqua,MODIS,64,6.0NRT,298,22.7,D
21.671,74.548,315.6,2.3,1.5,2020-01-08,0850,Aqua,MODIS,67,6.0NRT,298.1,25.3,D
20.797,85.249,301.5,1,1,2020-01-08,1635,Terra,MODIS,41,6.0NRT,289.6,5.3,N
20.964,85.191,300.3,1,1,2020-01-08,1635,Terra,MODIS,24,6.0NRT,290.1,4.8,N
20.962,85.181,315.6,1,1,2020-01-08,1635,Terra,MODIS,92,6.0NRT,291.6,14.8,N
20.961,85.172,315.7,1,1,2020-01-08,1635,Terra,MODIS,92,6.0NRT,291.3,14.3,N
16.186,75.446,301.5,1.7,1.3,2020-01-08,2100,Aqua,MODIS,41,6.0NRT,289.6,11.5,N
16.624,73.465,303,1.2,1.1,2020-01-08,2100,Aqua,MODIS,53,6.0NRT,292.9,6.9,N
16.186,75.436,308.9,1.7,1.3,2020-01-08,2100,Aqua,MODIS,76,6.0NRT,289.5,20.6,N
16.189,75.43,301.2,1.7,1.3,2020-01-08,2100,Aqua,MODIS,39,6.0NRT,289.4,11.3,N
23.78,86.393,314,1.2,1.1,2020-01-09,0445,Terra,MODIS,69,6.0NRT,290.1,13,D
18.397,73.301,310.5,4,1.9,2020-01-09,0625,Terra,MODIS,39,6.0NRT,294.7,34.1,D
18.392,73.293,310.9,4,1.9,2020-01-09,0625,Terra,MODIS,30,6.0NRT,295.9,33.2,D
16.629,73.478,311.2,4.5,1.9,2020-01-09,0625,Terra,MODIS,31,6.0NRT,291.8,40.5,D
9.877,77.331,317.7,2.3,1.5,2020-01-09,0750,Aqua,MODIS,67,6.0NRT,304.5,22.2,D
16.913,81.553,314.7,1,1,2020-01-09,0755,Aqua,MODIS,66,6.0NRT,295.7,8.2,D
17.552,81.264,316.1,1,1,2020-01-09,0755,Aqua,MODIS,17,6.0NRT,302.2,8.2,D
18.327,80.237,311.8,1.1,1,2020-01-09,0755,Aqua,MODIS,39,6.0NRT,293.6,6.3,D
19.067,77.509,311.3,1.5,1.2,2020-01-09,0755,Aqua,MODIS,53,6.0NRT,293.9,9.4,D
23.766,86.39,305.4,1.8,1.3,2020-01-09,0755,Aqua,MODIS,27,6.0NRT,288.5,9.5,D
22.771,78.494,313,1.2,1.1,2020-01-09,0755,Aqua,MODIS,71,6.0NRT,295.9,11,D
22.866,78.847,303.5,1.1,1.1,2020-01-09,0755,Aqua,MODIS,35,6.0NRT,291.9,2.5,D
27.699,80.343,301.7,1,1,2020-01-09,0755,Aqua,MODIS,32,6.0NRT,286.9,3.5,D
14.89,75.706,322.4,1,1,2020-01-09,1720,Terra,MODIS,100,6.0NRT,292.4,20.3,N
14.889,75.696,308.9,1,1,2020-01-09,1720,Terra,MODIS,76,6.0NRT,292.4,8.7,N
15.169,76.664,306.7,1.1,1,2020-01-09,1720,Terra,MODIS,31,6.0NRT,293.2,5.9,N
15.177,76.653,305.1,1.1,1,2020-01-09,1720,Terra,MODIS,37,6.0NRT,293.6,5.1,N
15.083,74.99,301.6,1,1,2020-01-09,1720,Terra,MODIS,42,6.0NRT,289.9,4.9,N
15.166,74.867,301.6,1,1,2020-01-09,1720,Terra,MODIS,42,6.0NRT,290.2,4.9,N
15.288,74.817,300.6,1,1,2020-01-09,1720,Terra,MODIS,31,6.0NRT,289.3,4.7,N
15.939,75.122,305.5,1,1,2020-01-09,1720,Terra,MODIS,64,6.0NRT,290.4,6.5,N
15.989,75.08,312.4,1,1,2020-01-09,1720,Terra,MODIS,85,6.0NRT,290.5,11.6,N
16.169,74.86,303,1,1,2020-01-09,1720,Terra,MODIS,52,6.0NRT,291.2,5.2,N
16.341,75.357,304.3,1,1,2020-01-09,1720,Terra,MODIS,59,6.0NRT,289.8,6.5,N
16.308,75.059,303.5,1,1,2020-01-09,1720,Terra,MODIS,56,6.0NRT,290.9,5.5,N
16.343,75.243,300.9,1,1,2020-01-09,1720,Terra,MODIS,36,6.0NRT,290.8,4.1,N
16.371,75.375,301.2,1,1,2020-01-09,1720,Terra,MODIS,39,6.0NRT,289.5,4.3,N
16.536,75.043,301.2,1,1,2020-01-09,1720,Terra,MODIS,38,6.0NRT,290.6,4.7,N
16.544,74.976,319.7,1,1,2020-01-09,1720,Terra,MODIS,99,6.0NRT,291.2,18,N
16.543,74.967,308.4,1,1,2020-01-09,1720,Terra,MODIS,74,6.0NRT,290.8,8.8,N
16.63,73.471,310.8,1.1,1,2020-01-09,1720,Terra,MODIS,81,6.0NRT,293.8,10.2,N
17.49,75.617,305.2,1,1,2020-01-09,1720,Terra,MODIS,63,6.0NRT,290.3,7,N
17.275,74.101,300.4,1,1,2020-01-09,1720,Terra,MODIS,27,6.0NRT,289.6,4.6,N
